,OSEBuildingID,PrimaryPropertyType,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,SteamUse,Electricity,NaturalGas,PropertyGFABuilding(s)Pct,PropertyGFAParkingPct,LargestPropertyUseTypeGFAPct,SecondLargestPropertyUseTypeGFAPct,ThirdLargestPropertyUseTypeGFAPct,BuildingType_is_campus,BuildingType_is_NonResidential,BuildingType_is_Nonresidential_COS,BuildingType_is_Nonresidential_WA
329,774,Large Office,47.60411,-122.33225,1970,1,22,98556,129000,Office,227556.0,Parking,77887.79688,NotUsed,0.0,95.0,8950688.0,59.21,False,True,False,56.68934240362812,43.31065759637188,176.4,60.37813711627906,0.0,0.0,1.0,0.0,0.0
330,544,Distribution Center,47.54187,-122.32714,1967,1,1,0,50065,Distribution Center,49918.0,Parking,0.0,NotUsed,0.0,72.0,1751500.375,42.65,False,True,True,100.0,0.0,99.70638170378508,0.0,0.0,0.0,1.0,0.0,0.0
331,545,Distribution Center,47.54621,-122.33486,1969,1,1,0,57540,Distribution Center,57540.0,NotUsed,0.0,NotUsed,0.0,26.0,2808274.75,76.68,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
332,546,Warehouse,47.54853,-122.32814,1966,1,1,0,85400,Non-Refrigerated Warehouse,85400.0,NotUsed,0.0,NotUsed,0.0,49.0,1536998.25,10.72,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
333,547,Warehouse,47.54912,-122.32819,1966,1,1,0,55700,Non-Refrigerated Warehouse,55700.0,NotUsed,0.0,NotUsed,0.0,63.0,528115.6875,3.62,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
334,548,Small- and Mid-Sized Office,47.54965,-122.3278,1964,1,1,0,53250,Office,52759.0,Parking,0.0,NotUsed,0.0,96.0,1760992.25,46.93,False,True,True,100.0,0.0,99.07793427230047,0.0,0.0,0.0,1.0,0.0,0.0
335,549,Small- and Mid-Sized Office,47.62476,-122.34843,1987,1,6,28427,50245,Office,78672.0,NotUsed,0.0,NotUsed,0.0,98.0,2220030.5,28.63,False,True,True,63.86643278421802,36.13356721578198,156.57677380833914,0.0,0.0,0.0,1.0,0.0,0.0
336,550,Warehouse,47.71286,-122.34422,1986,1,3,0,64660,Non-Refrigerated Warehouse,64660.0,NotUsed,0.0,NotUsed,0.0,89.0,333622.5938,6.32,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
337,551,Mixed Use Property,47.61552,-122.31744,1927,1,2,19928,55916,Other,28442.0,Office,28441.0,Parking,18961.0,,3774978.5,38.48,False,True,True,73.72501450345446,26.27498549654554,50.86558409042134,50.86379569354031,33.90979326132055,0.0,1.0,0.0,0.0
338,552,Distribution Center,47.5701,-122.33342,1968,1,1,0,161678,Distribution Center,162425.0,NotUsed,0.0,NotUsed,0.0,25.0,10093972.0,204.81,False,True,True,100.0,0.0,100.46202946597558,0.0,0.0,0.0,1.0,0.0,0.0
339,553,Distribution Center,47.56874,-122.33303,1949,1,1,0,101101,Distribution Center,101101.0,NotUsed,0.0,NotUsed,0.0,1.0,21341708.0,152.71,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
340,554,Distribution Center,47.57023,-122.33241,1980,1,1,0,52613,Distribution Center,59504.0,NotUsed,0.0,NotUsed,0.0,80.0,1231121.75,32.02,False,True,True,100.0,0.0,113.0975234257693,0.0,0.0,0.0,1.0,0.0,0.0
341,555,Other,47.56785,-122.33361,1940,1,1,0,56608,Other,45340.0,Office,11520.0,NotUsed,0.0,,5246590.0,74.31,False,True,True,100.0,0.0,80.09468626342566,20.35048049745619,0.0,0.0,1.0,0.0,0.0
342,556,Refrigerated Warehouse,47.56637,-122.33273,1953,1,1,0,104099,Refrigerated Warehouse,100000.0,Office,4099.0,Parking,0.0,,17427156.0,142.36,False,True,True,100.0,0.0,96.06240213642782,3.9375978635721767,0.0,0.0,1.0,0.0,0.0
343,557,Supermarket / Grocery Store,47.69267,-122.35506,2003,1,1,7450,50734,Supermarket/Grocery Store,51722.0,Parking,0.0,NotUsed,0.0,41.0,15076756.0,414.43,False,True,True,87.19579265777533,12.804207342224666,101.94741199195805,0.0,0.0,0.0,1.0,0.0,0.0
344,558,Supermarket / Grocery Store,47.73315,-122.3105,1980,1,1,0,58480,Supermarket/Grocery Store,44431.0,NotUsed,0.0,NotUsed,0.0,37.0,11311432.0,272.54,False,True,True,100.0,0.0,75.97640218878249,0.0,0.0,0.0,1.0,0.0,0.0
345,561,Large Office,47.62029,-122.33078,2005,1,6,124800,211900,Office,217977.0,Parking,4569.0,Retail Store,0.0,95.0,9200102.0,54.92,False,True,False,62.93436293436294,37.06563706563706,102.86786219915054,2.156205757432751,0.0,0.0,1.0,0.0,0.0
346,562,Retail Store,47.62,-122.33027,1996,1,4,159994,104014,Retail Store,98863.0,NotUsed,0.0,NotUsed,0.0,42.0,10443463.0,190.61,False,True,True,39.39804854398351,60.60195145601649,95.0477820293422,0.0,0.0,0.0,1.0,0.0,0.0
347,563,Small- and Mid-Sized Office,47.59367,-122.30957,1914,1,2,0,62220,Office,60676.0,Parking,13780.0,Other - Services,1324.0,32.0,5444253.5,38.55,False,True,True,100.0,0.0,97.51848280295725,22.147219543555128,2.1279331404693025,0.0,1.0,0.0,0.0
348,564,Small- and Mid-Sized Office,47.59388,-122.31124,1970,1,1,0,65430,Office,60732.0,Other,8142.0,NotUsed,0.0,89.0,3586460.5,90.24,False,True,True,100.0,0.0,92.81980742778542,12.443833104080698,0.0,0.0,1.0,0.0,0.0
349,565,Large Office,47.66517,-122.30186,2006,1,3,42440,59850,Office,83715.0,Parking,18575.0,NotUsed,0.0,26.0,6114351.5,49.17,False,True,True,58.510118291133054,41.489881708866946,139.87468671679198,31.0359231411863,0.0,0.0,1.0,0.0,0.0
350,566,Other,47.6144,-122.30982,1926,1,3,0,80004,Other,74864.0,NotUsed,0.0,NotUsed,0.0,,12232124.0,85.28,False,True,False,100.0,0.0,93.5753212339383,0.0,0.0,0.0,1.0,0.0,0.0
351,568,Warehouse,47.56407,-122.32765,1991,1,2,0,323916,Non-Refrigerated Warehouse,263528.0,Office,60388.0,NotUsed,0.0,92.0,8767252.0,262.45,False,True,True,100.0,0.0,81.35689499746847,18.64310500253152,0.0,0.0,1.0,0.0,0.0
352,569,Mixed Use Property,47.5928,-122.31599,1932,1,14,0,304052,Office,218918.0,Parking,156487.0,Medical Office,84051.89844,66.0,21290090.0,247.35,False,True,True,100.0,0.0,72.00018417902201,51.46718324497125,27.64392223698578,0.0,1.0,0.0,0.0
353,570,Small- and Mid-Sized Office,47.64037,-122.32626,1978,1,4,31210,54175,Office,50235.0,Parking,25525.0,Data Center,2875.0,,4910799.5,33.85,False,True,False,63.447912396791004,36.552087603208996,92.72727272727273,47.115828334102446,5.3068758652515,0.0,1.0,0.0,0.0
354,571,Distribution Center,47.53687,-122.33316,1989,1,2,0,98024,Distribution Center,63896.0,Office,33712.0,NotUsed,0.0,94.0,2109093.75,42.25,False,True,True,100.0,0.0,65.18403656247449,34.3915775728393,0.0,0.0,1.0,0.0,0.0
355,572,Mixed Use Property,47.62405,-122.33084,1928,1,1,15000,50000,Office,20000.0,Parking,15000.0,Other,10000.0,,2758081.75,63.89,False,True,True,76.92307692307692,23.076923076923077,40.0,30.0,20.0,0.0,1.0,0.0,0.0
356,573,Large Office,47.62488,-122.33007,1990,1,5,66620,77953,Office,78521.0,Parking,66650.0,NotUsed,0.0,62.0,5318277.0,35.8,False,True,False,53.919473207307036,46.080526792692964,100.72864418303337,85.5002373224892,0.0,0.0,1.0,0.0,0.0
357,574,Retail Store,47.70759,-122.3255,1950,1,2,0,302812,Retail Store,302812.0,NotUsed,0.0,NotUsed,0.0,97.0,7783388.0,129.29,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
358,575,Small- and Mid-Sized Office,47.70744,-122.33171,1974,1,5,0,86400,Office,78200.0,NotUsed,0.0,NotUsed,0.0,53.0,9266020.0,293.55,False,True,True,100.0,0.0,90.50925925925925,0.0,0.0,0.0,1.0,0.0,0.0
359,576,Other,47.7094,-122.31843,1969,1,2,0,98539,Strip Mall,98539.0,NotUsed,0.0,NotUsed,0.0,,5502264.5,46.49,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
360,577,Small- and Mid-Sized Office,47.70732,-122.33279,1981,1,6,0,86483,Office,86483.0,Parking,0.0,NotUsed,0.0,56.0,6636482.5,44.35,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
361,578,Distribution Center,47.53926,-122.34143,1976,1,1,0,51600,Distribution Center,34400.0,Office,17200.0,NotUsed,0.0,75.0,1196293.25,22.1,False,True,True,100.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,1.0,0.0,0.0
362,579,Warehouse,47.53689,-122.33847,1968,1,1,0,140520,Non-Refrigerated Warehouse,140520.0,NotUsed,0.0,NotUsed,0.0,61.0,2502923.5,57.73,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
363,580,Large Office,47.63116,-122.34193,1986,1,5,62380,91649,Office,91645.0,Parking,66288.0,NotUsed,0.0,95.0,4636396.5,58.88,False,True,True,59.50113290354414,40.49886709645586,99.99563552248252,72.32812141976454,0.0,0.0,1.0,0.0,0.0
364,581,Other,47.70887,-122.33494,2005,1,3,91935,69854,Parking,91935.0,Medical Office,69854.0,NotUsed,0.0,,7063953.5,49.28,False,True,True,43.17598847882118,56.82401152117882,131.61021559252154,100.0,0.0,0.0,1.0,0.0,0.0
365,582,Medical Office,47.7126,-122.33782,2005,1,3,0,63909,Medical Office,60670.0,Retail Store,3239.0,NotUsed,0.0,,4765753.5,33.22,False,True,False,100.0,0.0,94.93185623308142,5.068143766918587,0.0,0.0,1.0,0.0,0.0
366,583,Warehouse,47.69814,-122.34295,1948,1,2,0,53472,Non-Refrigerated Warehouse,46846.0,Office,10033.0,NotUsed,0.0,,1065308.875,34.0,False,True,True,100.0,0.0,87.60846798324357,18.763090963494914,0.0,0.0,1.0,0.0,0.0
367,584,Warehouse,47.52696,-122.32913,1980,1,1,0,50417,Non-Refrigerated Warehouse,50417.0,NotUsed,0.0,NotUsed,0.0,14.0,2149815.75,58.67,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
368,585,Medical Office,47.70449,-122.33272,1961,1,3,0,133298,Medical Office,133298.0,NotUsed,0.0,NotUsed,0.0,21.0,16041286.0,295.48,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
369,586,Retail Store,47.70759,-122.3255,1965,1,2,0,168619,Retail Store,173106.0,NotUsed,0.0,NotUsed,0.0,78.0,6718441.0,91.1,False,True,True,100.0,0.0,102.66102870969463,0.0,0.0,0.0,1.0,0.0,0.0
370,588,Mixed Use Property,47.63451,-122.32505,2002,1,5,113318,138509,Parking,113318.0,Laboratory,84000.0,Office,84000.0,,47837524.0,1156.45,False,True,True,55.0016479567322,44.9983520432678,81.81273419055802,60.645878607166324,60.645878607166324,0.0,1.0,0.0,0.0
371,589,Large Office,47.6244,-122.33157,2000,1,4,71385,104500,Office,103970.0,Parking,71390.0,NotUsed,0.0,91.0,6486377.5,45.22,False,True,False,59.41382153111408,40.58617846888592,99.49282296650718,68.3157894736842,0.0,0.0,1.0,0.0,0.0
372,590,Warehouse,47.56089,-122.33474,1969,1,2,0,104786,Non-Refrigerated Warehouse,104786.0,NotUsed,0.0,NotUsed,0.0,93.0,1153253.75,23.86,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
373,592,Other,47.55787,-122.335,2000,1,1,41600,11440,Other,51427.0,NotUsed,0.0,NotUsed,0.0,,1901429.125,49.9,False,True,True,21.568627450980394,78.43137254901961,449.5367132867133,0.0,0.0,0.0,1.0,0.0,0.0
374,594,Other,47.55741,-122.33163,1973,1,1,0,110689,Other,110689.0,NotUsed,0.0,NotUsed,0.0,,2789899.0,107.83,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
375,595,Small- and Mid-Sized Office,47.5563,-122.33186,1948,1,1,0,53620,Office,53620.0,NotUsed,0.0,NotUsed,0.0,86.0,2145554.75,22.12,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
376,596,Small- and Mid-Sized Office,47.55623,-122.33316,1938,1,1,0,50008,Office,50008.0,NotUsed,0.0,NotUsed,0.0,62.0,3380481.5,65.3,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
377,597,Large Office,47.6252,-122.36737,2009,1,4,100176,191000,Office,194674.0,Parking,111198.0,NotUsed,0.0,98.0,6657348.5,49.74,False,True,True,65.596065609803,34.403934390196994,101.92356020942408,58.218848167539264,0.0,0.0,1.0,0.0,0.0
378,598,Warehouse,47.56549,-122.33221,1957,1,1,0,50832,Non-Refrigerated Warehouse,43920.0,Office,6912.0,NotUsed,0.0,63.0,2551022.25,107.16,False,True,True,100.0,0.0,86.40226628895184,13.597733711048159,0.0,0.0,1.0,0.0,0.0
379,599,Refrigerated Warehouse,47.56158,-122.32754,1971,1,1,0,76354,Refrigerated Warehouse,76486.0,NotUsed,0.0,NotUsed,0.0,70.0,2792753.5,20.29,False,True,True,100.0,0.0,100.17287895853525,0.0,0.0,0.0,1.0,0.0,0.0
380,600,Warehouse,47.56558,-122.32889,1956,1,1,0,98480,Non-Refrigerated Warehouse,98480.0,NotUsed,0.0,NotUsed,0.0,65.0,2898646.0,39.5,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
381,601,Mixed Use Property,47.66113,-122.33572,1904,1,2,0,53002,Retail Store,31602.0,Parking,27427.0,Multifamily Housing,18130.0,75.0,3591767.75,64.0,False,True,True,100.0,0.0,59.62416512584431,51.747103882872345,34.20625636768424,0.0,1.0,0.0,0.0
382,602,Mixed Use Property,47.63465,-122.32592,2008,1,3,51218,124700,Office,66737.0,Parking,58218.0,Laboratory,30230.0,,22846738.0,640.71,False,True,True,70.88529883241056,29.114701167589445,53.51804330392943,46.68644747393745,24.242181234963912,0.0,1.0,0.0,0.0
383,603,Other,47.63108,-122.32746,1920,1,3,63782,106003,Other,106003.0,Parking,63782.0,NotUsed,0.0,,19419744.0,406.02,False,True,True,62.433666107135494,37.566333892864506,100.0,60.16999518881541,0.0,0.0,1.0,0.0,0.0
384,604,Large Office,47.63,-122.3396,1971,1,11,0,124721,Office,107594.0,Restaurant,15600.0,Parking,12000.0,58.0,14339818.0,365.79,False,True,True,100.0,0.0,86.26774961714547,12.50791767224445,9.62147513249573,0.0,1.0,0.0,0.0
385,605,Small- and Mid-Sized Office,47.63376,-122.33968,1970,1,7,0,94002,Office,93905.0,Parking,31348.0,NotUsed,0.0,70.0,5662234.0,39.47,False,True,False,100.0,0.0,99.8968107061552,33.34822663347588,0.0,0.0,1.0,0.0,0.0
386,606,Warehouse,47.55515,-122.3275,1974,1,1,0,93020,Non-Refrigerated Warehouse,93020.0,NotUsed,0.0,NotUsed,0.0,60.0,1252323.875,8.73,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
387,19746,Other,47.6153,-122.35014,1946,1,1,0,23000,Other,20310.0,Office,2689.600098,NotUsed,0.0,,845892.1875,25.74,False,True,True,100.0,0.0,88.30434782608695,11.693913469565217,0.0,0.0,1.0,0.0,0.0
388,607,Supermarket / Grocery Store,47.52095,-122.26825,2002,1,1,0,61053,Supermarket/Grocery Store,54434.0,Parking,0.0,NotUsed,0.0,32.0,13564414.0,306.5,False,True,True,100.0,0.0,89.15859990500057,0.0,0.0,0.0,1.0,0.0,0.0
389,609,Small- and Mid-Sized Office,47.59895,-122.33379,1904,1,5,0,78920,Office,78564.0,NotUsed,0.0,NotUsed,0.0,88.0,2830674.75,19.73,False,True,False,100.0,0.0,99.54891028890015,0.0,0.0,0.0,1.0,0.0,0.0
390,610,Small- and Mid-Sized Office,47.59855,-122.33327,1906,1,7,0,99440,Office,65088.0,Retail Store,23857.0,NotUsed,0.0,64.0,6669621.5,134.69,False,True,True,100.0,0.0,65.45454545454545,23.9913515687852,0.0,0.0,1.0,0.0,0.0
391,611,Small- and Mid-Sized Office,47.59856,-122.33379,1907,1,6,0,73260,Office,63871.0,NotUsed,0.0,NotUsed,0.0,82.0,3020795.0,19.89,False,True,False,100.0,0.0,87.18400218400218,0.0,0.0,0.0,1.0,0.0,0.0
392,612,Small- and Mid-Sized Office,47.59979,-122.3338,1900,1,4,0,69817,Office,34647.0,Retail Store,26039.0,NotUsed,0.0,87.0,2380143.75,76.8,True,True,True,100.0,0.0,49.625449389117264,37.29607402208631,0.0,0.0,1.0,0.0,0.0
393,613,Small- and Mid-Sized Office,47.60035,-122.33379,1900,1,4,0,84750,Office,41609.0,Enclosed Mall,28734.0,NotUsed,0.0,,2165173.25,26.04,False,True,True,100.0,0.0,49.09616519174041,33.90442477876106,0.0,0.0,1.0,0.0,0.0
394,614,Small- and Mid-Sized Office,47.60146,-122.33248,1900,1,6,13320,62176,Office,45799.0,Retail Store,9739.0,Restaurant,4689.0,,3740114.25,24.89,False,True,False,82.35668114867013,17.643318851329873,73.66025476067936,15.663600102933607,7.541495110653629,0.0,1.0,0.0,0.0
395,615,Large Office,47.59962,-122.33247,1900,1,4,0,164380,Office,123607.0,Retail Store,20795.0,NotUsed,0.0,79.0,7778893.0,130.31,True,True,True,100.0,0.0,75.19588757756418,12.650565762258182,0.0,0.0,1.0,0.0,0.0
396,616,Large Office,47.59858,-122.33198,1907,1,7,0,160580,Office,160580.0,NotUsed,0.0,NotUsed,0.0,98.0,4501784.0,99.59,True,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
397,619,Other,47.59871,-122.3299,1906,1,3,0,67755,Other,33647.0,Office,19705.0,Other - Entertainment/Public Assembly,11988.0,,2031594.375,13.28,False,True,False,100.0,0.0,49.659803704523654,29.082724522175486,17.693159176444542,0.0,0.0,1.0,0.0
398,620,Mixed Use Property,47.59334,-122.32905,1910,1,3,0,56700,Office,26250.0,Distribution Center,18050.0,Non-Refrigerated Warehouse,12400.0,37.0,2462293.5,31.58,False,True,True,100.0,0.0,46.2962962962963,31.8342151675485,21.869488536155202,0.0,1.0,0.0,0.0
399,621,Warehouse,47.59366,-122.32666,1922,1,1,0,82852,Non-Refrigerated Warehouse,58472.0,Retail Store,23282.0,NotUsed,0.0,83.0,2472120.0,65.56,False,True,True,100.0,0.0,70.5740356297977,28.100709699222712,0.0,0.0,1.0,0.0,0.0
400,622,Other,47.57941,-122.33131,1953,1,2,0,76442,Other,50500.0,Distribution Center,18000.0,Office,7604.0,,4608482.0,132.6,False,True,True,100.0,0.0,66.06315899636326,23.547264592763142,9.947411109076162,0.0,1.0,0.0,0.0
401,623,Distribution Center,47.57658,-122.33054,1962,1,2,0,92792,Distribution Center,85343.0,Office,13435.0,NotUsed,0.0,56.0,3471977.25,74.18,False,True,True,100.0,0.0,91.97236830761273,14.47861884645228,0.0,0.0,1.0,0.0,0.0
402,624,Other,47.58444,-122.33282,1941,2,2,0,125519,Manufacturing/Industrial Plant,142901.0,NotUsed,0.0,NotUsed,0.0,,2244317.0,15.65,False,True,False,100.0,0.0,113.84810267768226,0.0,0.0,0.0,1.0,0.0,0.0
403,625,Large Office,47.58361,-122.33369,1900,1,4,25800,103200,Office,104869.0,NotUsed,0.0,NotUsed,0.0,80.0,4374646.0,30.5,False,True,False,80.0,20.0,101.6172480620155,0.0,0.0,0.0,1.0,0.0,0.0
404,626,Warehouse,47.58781,-122.33264,1954,1,1,0,78814,Non-Refrigerated Warehouse,78814.0,NotUsed,0.0,NotUsed,0.0,69.0,911161.3125,16.48,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
405,627,Small- and Mid-Sized Office,47.59486,-122.33368,1904,1,4,0,58970,Office,39870.0,Non-Refrigerated Warehouse,11600.0,Multifamily Housing,7000.0,,1916863.375,41.18,False,True,True,100.0,0.0,67.61064948278786,19.67101916228591,11.870442597931152,0.0,1.0,0.0,0.0
406,628,Distribution Center,47.59403,-122.33367,1910,1,6,10800,64800,Distribution Center,51040.0,Office,10500.0,Parking,6000.0,15.0,2688675.75,18.74,False,True,False,85.71428571428571,14.285714285714286,78.76543209876543,16.203703703703702,9.25925925925926,0.0,1.0,0.0,0.0
407,629,Distribution Center,47.59363,-122.33371,1907,1,4,0,56270,Distribution Center,39884.0,Non-Refrigerated Warehouse,9270.0,Office,4116.0,,1056782.125,7.37,False,True,False,100.0,0.0,70.87968722232095,16.474142527101474,7.314732539541496,0.0,1.0,0.0,0.0
408,630,Small- and Mid-Sized Office,47.59701,-122.33378,1904,1,4,0,66842,Office,43122.0,Retail Store,10514.0,NotUsed,0.0,31.0,5550151.0,138.35,False,True,True,100.0,0.0,64.51332994225187,15.72963107028515,0.0,0.0,1.0,0.0,0.0
409,632,Small- and Mid-Sized Office,47.59639,-122.33368,1909,1,6,10800,64488,Office,65508.0,Parking,10918.0,NotUsed,0.0,81.0,2972492.75,20.18,False,True,True,85.65508447561365,14.344915524386357,101.58168961667288,16.930281602778813,0.0,0.0,1.0,0.0,0.0
410,633,Large Office,47.59806,-122.33475,1904,1,7,0,184322,Office,183916.0,Data Center,406.0,NotUsed,0.0,81.0,9722890.0,67.78,False,True,False,100.0,0.0,99.77973329282452,0.22026670717548638,0.0,0.0,1.0,0.0,0.0
411,634,Large Office,47.59767,-122.33467,2009,1,7,0,287853,Office,273812.0,Retail Store,12102.0,NotUsed,0.0,43.0,25567108.0,182.14,False,True,True,100.0,0.0,95.12216304850045,4.204229242008942,0.0,0.0,1.0,0.0,0.0
412,635,Small- and Mid-Sized Office,47.59202,-122.33486,1914,1,2,0,64512,Office,63000.0,NotUsed,0.0,NotUsed,0.0,53.0,6114759.5,180.76,False,True,True,100.0,0.0,97.65625,0.0,0.0,0.0,1.0,0.0,0.0
413,637,Mixed Use Property,47.58924,-122.33566,2009,1,6,111774,174226,Parking,111774.0,Office,108747.0,Other,49271.0,,63172816.0,445.62,False,True,True,60.91818181818182,39.08181818181818,64.15460379047903,62.41720523917211,28.27993525650592,0.0,1.0,0.0,0.0
414,638,Warehouse,47.58365,-122.33467,1926,1,7,0,144050,Non-Refrigerated Warehouse,144050.0,NotUsed,0.0,NotUsed,0.0,26.0,4347677.0,98.43,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
415,639,Small- and Mid-Sized Office,47.58252,-122.33465,1930,1,3,0,60592,Office,60384.0,NotUsed,0.0,NotUsed,0.0,16.0,5107519.5,47.25,False,True,True,100.0,0.0,99.65672035912331,0.0,0.0,0.0,1.0,0.0,0.0
416,640,Large Office,47.58181,-122.33534,1912,1,6,0,1380959,Office,1000730.0,Retail Store,281296.0,Non-Refrigerated Warehouse,220303.0,79.0,75252304.0,810.7,False,True,True,100.0,0.0,72.46630783390383,20.36961271116666,15.95289939817185,0.0,1.0,0.0,0.0
417,641,Retail Store,47.57842,-122.33558,1993,1,1,0,107930,Retail Store,107704.0,NotUsed,0.0,NotUsed,0.0,57.0,7589347.5,100.42,False,True,True,100.0,0.0,99.79060502177337,0.0,0.0,0.0,1.0,0.0,0.0
418,642,Warehouse,47.57096,-122.3355,1926,1,1,0,99084,Non-Refrigerated Warehouse,99084.0,NotUsed,0.0,NotUsed,0.0,83.0,1838287.25,49.25,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
419,647,Distribution Center,47.56676,-122.35247,1953,1,1,0,72719,Distribution Center,72719.0,NotUsed,0.0,NotUsed,0.0,28.0,2774363.5,42.74,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
420,649,Small- and Mid-Sized Office,47.59534849,-122.327269,1930,1,4,0,76624,Office,76624.0,NotUsed,0.0,NotUsed,0.0,91.0,3166841.75,33.41,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
421,650,Small- and Mid-Sized Office,47.66158,-122.31625,2001,1,6,36583,55123,Office,53281.0,Parking,34701.0,Other,3724.0,2.0,8570571.0,59.75,False,True,False,60.10838985453515,39.89161014546485,96.6583821635252,62.95194383469695,6.7558006639696675,0.0,1.0,0.0,0.0
422,651,Medical Office,47.62395,-122.33392,2008,1,5,39902,89191,Medical Office,89131.0,Parking,37652.0,Other,5615.0,6.0,19892050.0,477.85,False,True,True,69.09050064682052,30.90949935317949,99.93272863853976,42.21502169501407,6.295478243320514,0.0,1.0,0.0,0.0
423,652,Large Office,47.56787,-122.36419,1991,1,5,16221,121885,Office,119083.0,Parking,16221.0,NotUsed,0.0,41.0,8381834.5,58.43,False,True,False,88.25467394609937,11.745326053900627,97.70111170365509,13.308446486442138,0.0,0.0,1.0,0.0,0.0
424,654,Retail Store,47.56664,-122.32346,1973,1,1,0,56572,Retail Store,56576.0,NotUsed,0.0,NotUsed,0.0,66.0,2540840.5,67.29,False,True,True,100.0,0.0,100.00707063565015,0.0,0.0,0.0,1.0,0.0,0.0
425,656,Medical Office,47.60979,-122.32298,2004,1,12,0,225982,Medical Office,200184.0,NotUsed,0.0,NotUsed,0.0,53.0,20764814.0,692.12,True,True,False,100.0,0.0,88.58404651697923,0.0,0.0,0.0,1.0,0.0,0.0
426,657,Mixed Use Property,47.61783,-122.33729,2006,1,3,0,516407,Parking,385196.0,Multifamily Housing,340236.0,Hotel,67627.0,31.0,40754364.0,734.72,False,True,True,100.0,0.0,74.59155278685223,65.88524167952797,13.095678408697015,0.0,1.0,0.0,0.0
427,658,Large Office,47.59794,-122.32767,2000,1,11,0,312512,Office,303312.0,Data Center,4738.0,Restaurant,4462.0,,25747022.0,185.39,False,True,True,100.0,0.0,97.05611304525907,1.516101781691583,1.427785173049355,0.0,1.0,0.0,0.0
